CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0.5,Child6.12,Child13.18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,PoundsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire,Renewal
13805,68,100,9,S,F,M,5,Y,65,100,100,189000,W,9,B,3,3,97.09,0.73,5,74,0,2,2,0,2,0,4,2,1,0,N,0,120,87,51,No
40059,42,0,13,S,F,M,4,Y,100,100,100,133000,W,2,E,1,1,79.97,0.67,5,12,F,0,2,1,0,0,3,0,1,0,N,0,210,37,24,No
35913,43,100,1,S,M,M,4,Y,15,35,100,237000,W,2,O,0,4,0.0,0.63,0,50,A,0,2,0,0,0,2,0,0,0,N,0,50,50,37,No
7067,78,100,14,S,M,M,2,Y,25,100,35,108000,H,6,O,2,9,42.0,0.64,2,105,1,0,0,0,2,0,2,0,0,0,N,0,114,114,78,No
26624,25,100,8,S,M,M,2,Y,100,25,25,70000,B,2,E,1,2,12.0,0.43,2,28,F,0,1,0,1,0,3,0,0,0,N,0,33,33,19,No
23444,45,100,11,S,F,M,4,Y,75,100,0,158000,W,8,E,0,2,192.91,0.97,14,9,0,1,4,0,1,0,5,0,0,0,N,0,142,62,49,No
19895,41,100,11,S,F,M,3,Y,100,0,0,79000,B,3,E,0,4,0.0,0.53,0,33,A,0,2,0,0,0,2,0,0,0,N,0,50,42,25,Yes
16705,51,100,11,S,F,M,6,Y,100,100,100,185000,W,6,O,0,8,57.0,1.58,3,116,A,0,1,0,0,0,1,0,0,0,N,0,138,116,102,Yes
30781,42,100,3,S,F,M,5,Y,100,100,100,103000,B,6,O,0,7,61.94,1.58,2,112,A,0,1,1,0,0,2,0,0,0,N,0,115,115,91,Yes
7756,56,100,14,S,M,M,2,N,45,55,45,76000,M,3,O,2,8,26.0,0.55,2,89,M,0,1,0,0,0,1,0,0,0,N,0,90,89,42,Yes
18523,51,100,3,S,F,M,4,Y,45,35,45,178000,B,3,O,0,10,46.0,1.92,2,70,A,0,1,0,0,0,1,0,0,0,N,0,80,70,67,No
37027,26,100,14,S,F,M,6,Y,100,100,100,70000,B,2,A,0,2,12.0,0.25,2,42,F,0,2,0,0,1,2,0,0,0,N,0,42,42,29,No
12656,53,100,14,M,F,S,2,N,45,45,45,63000,M,4,E,1,4,20.01,0.38,2,47,1,0,1,0,1,0,2,0,0,0,N,0,50,50,37,No
18857,52,100,9,S,F,M,5,Y,0,100,45,126000,M,5,E,0,3,17.0,0.47,2,29,A,0,2,0,0,0,2,0,0,0,N,0,29,29,15,No
15744,66,100,14,S,F,M,5,N,45,45,45,119000,W,4,E,0,1,0.0,0.51,0,23,A,0,2,0,0,0,2,0,0,0,N,0,51,51,37,No
25612,33,100,4,S,F,M,3,Y,100,100,15,87000,B,2,E,1,2,5.0,0.21,2,13,A,0,3,0,0,0,3,0,1,0,N,0,43,43,30,No
26700,58,100,5,S,F,M,4,Y,35,25,45,273000,M,9,O,0,5,10.0,0.45,2,59,1,0,1,0,2,0,3,0,0,0,N,0,340,60,48,No
18761,50,100,14,S,F,M,5,Y,100,100,45,75000,B,3,O,0,10,0.0,0.61,0,75,A,0,1,0,0,0,1,0,0,0,N,0,75,75,61,No
9091,71,100,14,S,F,M,2,N,45,35,35,43000,M,3,A,2,2,139.97,0.35,12,1,A,2,3,0,0,1,1,3,0,0,N,0,288,117,105,No
5827,63,100,14,S,F,M,2,N,45,45,45,68000,M,3,O,0,8,26.9,0.99,2,119,A,0,1,0,1,0,2,0,0,0,N,0,137,137,113,No
14127,52,100,14,S,F,M,2,N,25,0,45,115000,H,2,E,1,2,37.01,0.64,4,5,A,0,3,0,2,0,4,0,1,0,N,0,106,106,69,No
3926,54,100,5,S,F,S,2,U,15,25,25,73000,W,9,E,6,3,140.83,1.09,12,34,S,0,3,0,2,0,4,0,1,0,Y,1,218,137,113,No
37156,37,100,5,S,F,S,5,Y,0,25,15,233000,U,9,E,0,5,12.0,0.5,2,41,A,0,2,0,0,0,2,0,0,0,N,0,41,41,27,No
32910,47,100,6,S,F,M,1,U,45,65,45,84000,W,7,O,0,8,44.0,0.92,2,73,A,0,1,0,0,0,1,0,0,0,N,0,85,73,37,No
20931,27,100,3,S,U,M,1,U,15,25,35,45000,W,3,E,0,1,5.0,0.21,1,21,0,0,1,0,0,0,1,0,0,0,N,0,21,18,7,No
29940,69,100,14,S,F,M,2,N,0,0,0,62500,R,2,C,0,8,17.0,1.42,1,73,A,1,1,0,0,0,1,1,0,0,N,0,73,73,61,No
40571,45,0,9,M,F,S,4,Y,0,0,100,20000,U,9,B,0,9,105.95,1.83,1,72,A,1,1,0,0,0,1,0,1,0,N,0,72,72,36,No
37717,57,100,1,S,F,M,2,U,15,0,35,125000,W,7,E,0,5,0.0,0.0,1,35,A,0,1,0,0,0,1,0,0,0,N,0,35,35,21,No
15338,71,100,14,S,M,M,3,N,0,0,45,33000,W,4,E,1,3,19.0,0.53,1,54,1,0,0,0,1,0,1,0,0,0,N,0,54,54,17,No
24794,43,100,12,S,F,M,3,Y,65,65,100,206000,W,7,E,2,4,56.0,0.68,3,36,A,0,2,0,0,0,3,0,0,0,N,0,78,77,6,No
22898,45,100,1,S,F,M,2,Y,100,25,15,38000,U,2,E,1,5,33.0,0.55,2,58,F,0,2,0,1,0,2,0,1,1,N,0,61,61,15,No
15664,66,100,14,S,F,M,6,N,45,35,35,59000,W,3,C,0,8,56.0,1.06,3,75,A,1,3,0,1,0,4,1,0,0,N,0,75,75,51,No
27472,55,100,7,S,F,M,3,N,35,0,45,128000,B,4,E,0,3,137.85,0.0,4,28,A,0,2,0,0,0,2,0,0,0,N,0,168,28,14,No
10722,61,100,14,S,F,M,2,N,45,0,25,123000,R,3,A,2,1,159.92,0.59,10,2,A,1,3,0,0,1,2,0,0,0,N,0,226,37,14,No
8575,62,100,14,S,F,M,3,N,45,0,35,113000,M,3,E,0,3,22.0,0.92,1,40,3,0,0,0,1,0,1,0,0,0,N,0,42,42,17,No
16619,72,100,14,S,F,M,2,N,45,65,35,174000,U,4,O,0,8,38.97,1.0,2,99,A,0,1,0,0,0,1,0,0,0,N,0,145,99,74,No
37751,35,100,4,S,F,M,3,Y,45,35,25,286000,M,9,E,0,4,1.5,0.12,1,34,A,0,1,0,0,0,1,0,0,0,N,0,34,34,20,No
37039,61,100,14,S,F,M,2,N,45,45,25,113000,M,3,E,0,5,0.0,0.0,1,42,A,0,1,0,0,0,1,0,0,0,N,0,42,42,29,No
9828,48,100,1,S,F,M,2,N,15,25,45,72000,M,3,E,1,4,28.97,0.48,2,64,0,0,1,0,0,0,1,0,0,0,Y,2,72,49,24,No
18554,53,100,14,M,F,M,4,Y,45,100,45,71000,H,5,O,0,7,0.0,0.76,0,64,A,0,1,0,0,0,1,0,0,0,N,0,79,64,49,No
19476,38,100,5,S,F,M,5,Y,100,100,100,66000,W,3,E,0,1,0.0,0.0,2,24,A,0,2,0,0,0,2,0,1,0,N,0,30,30,19,No
8753,66,100,14,S,F,S,5,N,45,45,35,43000,R,2,O,0,9,54.94,0.86,4,115,1,0,1,0,2,0,3,0,0,0,N,0,117,117,93,No
30618,41,100,9,S,F,M,2,U,15,35,35,74000,W,2,O,0,6,37.0,0.79,2,89,A,0,0,1,0,0,1,0,0,0,N,0,119,89,66,No
15879,47,100,14,S,F,M,2,Y,100,100,100,98000,H,3,C,0,3,39.95,0.66,1,52,A,0,3,0,0,0,3,0,0,1,N,0,52,52,37,No
7151,61,100,14,S,F,M,3,N,35,0,35,24000,W,7,O,1,9,20.0,0.65,1,101,1,0,1,0,1,0,2,0,0,0,N,0,102,102,65,No
23889,32,100,3,S,F,M,4,Y,100,100,65,93000,H,4,O,1,9,19.0,0.53,1,117,4,0,0,0,1,0,1,0,0,0,N,0,120,120,82,No
19190,66,100,14,S,F,M,5,Y,0,0,100,57000,U,2,O,0,10,0.49,0.04,1,65,A,0,1,0,0,0,1,0,0,0,N,0,65,65,51,No
32744,34,100,2,S,M,M,4,Y,100,100,0,153000,W,5,E,0,7,55.0,1.14,3,76,A,0,2,0,0,0,1,0,1,0,Y,1,88,76,27,No
7811,73,100,14,S,F,S,2,N,45,45,35,5000,M,2,E,3,5,47.46,0.29,4,34,A,1,1,0,1,0,2,0,1,0,N,0,75,34,22,No
38965,65,0,14,S,F,M,3,N,35,0,45,25000,M,3,O,1,10,30.0,0.56,3,89,1,0,0,0,1,0,1,0,0,0,N,0,143,90,54,No
11834,49,100,12,S,F,M,5,Y,100,100,75,210000,W,6,A,6,2,164.02,0.31,21,3,A,1,8,0,2,2,8,1,1,0,N,0,137,35,18,No
33466,34,100,4,S,F,M,4,Y,100,55,65,93000,W,4,E,0,3,0.0,0.75,0,35,1,0,0,0,1,0,1,0,0,0,N,0,77,40,23,No
21482,33,100,3,S,F,M,2,Y,100,15,25,55000,U,4,B,1,3,41.0,0.28,4,155,0,1,0,0,1,0,1,0,2,0,N,0,228,118,77,No
12998,58,100,6,S,F,M,3,N,25,0,35,80000,M,4,A,3,4,192.33,0.74,11,32,2,0,1,0,2,1,1,0,0,0,N,0,132,73,61,No
13042,62,100,11,S,F,M,5,Y,35,100,100,113000,M,5,O,0,8,88.0,0.92,5,84,A,0,1,0,1,0,2,0,0,0,N,0,105,84,56,No
6463,78,100,14,S,F,M,2,U,15,0,35,69000,U,3,E,5,3,130.86,0.67,8,36,A,2,3,0,1,0,4,1,1,0,N,0,76,76,40,No
40593,79,0,10,M,F,S,1,N,15,0,25,9000,H,7,E,0,0,69.0,1.55,2,18,A,0,2,0,0,0,1,0,1,0,N,0,142,18,6,No
32096,62,100,14,S,F,M,2,Y,100,65,35,103000,W,4,E,0,0,40.0,1.11,1,100,F,0,1,0,0,0,2,0,0,0,N,0,100,100,70,No
5745,60,100,8,S,M,M,3,Y,100,45,100,98000,B,6,E,2,9,59.5,0.68,5,59,2,1,0,0,1,0,1,0,1,0,Y,3,141,61,23,No
38332,47,100,14,S,U,S,2,U,0,0,0,17500,U,3,E,0,3,16.0,0.7,2,26,A,0,2,0,0,0,2,0,0,0,N,0,26,26,12,No
31595,49,100,2,S,M,M,5,Y,0,0,0,87500,W,4,O,0,10,0.0,0.92,0,104,A,0,1,0,0,0,1,0,0,0,N,0,104,104,91,No
36331,28,100,11,S,F,M,6,Y,0,45,100,59000,M,3,E,0,3,66.0,1.83,1,50,A,0,1,0,0,0,1,0,0,0,N,0,50,50,13,No
5660,49,100,3,M,M,S,5,Y,100,100,100,40000,W,3,O,0,12,46.92,0.0,2,140,0,0,2,0,0,0,2,0,0,0,N,0,144,126,112,No
20965,43,100,7,M,F,M,6,Y,65,0,100,42000,M,3,E,0,0,0.0,0.0,1,19,A,0,1,0,0,0,1,0,0,0,N,0,19,19,6,No
5935,66,100,3,M,F,S,1,N,0,0,35,5000,U,1,O,0,12,19.0,0.79,1,129,2,0,0,0,1,0,1,0,0,0,N,0,130,130,105,No
16923,42,100,6,S,F,M,3,Y,65,100,100,136000,U,4,O,0,8,128.9,1.33,4,70,A,0,1,1,0,0,3,0,0,0,N,0,175,70,43,Yes
38190,68,100,14,S,F,M,3,N,35,0,45,128000,W,5,E,0,5,0.0,0.0,1,28,A,0,1,0,0,0,1,0,0,0,N,0,28,28,14,Yes
35388,44,100,1,M,M,S,5,Y,0,0,0,42500,H,2,E,0,3,56.0,1.17,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,11,No
13468,49,100,13,S,F,S,3,Y,0,65,100,91000,M,4,B,0,9,49.97,0.55,4,80,G,1,2,0,0,0,2,0,1,0,N,0,267,132,107,No
3050,61,100,14,S,M,M,3,N,15,15,35,70000,B,3,O,0,14,80.91,0.79,6,122,A,0,2,0,0,0,2,0,0,0,N,0,192,122,95,No
2762,75,100,11,S,F,M,4,N,45,45,45,144000,R,5,A,5,6,99.91,0.51,5,99,1,0,1,0,2,1,2,0,0,0,N,0,432,118,81,No
16231,64,100,14,S,F,M,2,N,0,0,0,30000,W,4,O,0,5,53.7,1.0,5,58,A,0,3,0,0,0,3,0,0,0,N,0,188,58,45,No
7585,54,100,8,S,F,S,2,Y,15,100,35,52000,W,2,A,5,3,133.97,0.48,9,35,A,1,2,0,0,1,2,0,0,0,N,0,96,95,47,No
29038,54,100,14,S,F,M,6,N,45,45,45,9000,W,2,S,7,8,174.76,1.06,10,99,A,0,3,2,2,0,6,0,0,0,N,0,286,111,75,No
23452,36,100,6,S,F,S,3,Y,100,100,65,126000,W,4,E,0,5,82.97,0.35,6,55,A,1,2,0,1,0,4,1,0,0,N,0,176,85,17,No
10493,53,100,14,M,M,M,6,Y,0,0,100,129000,B,5,O,1,14,36.0,0.0,3,174,U,0,0,0,1,0,1,0,0,0,N,0,140,129,116,No
13198,52,100,7,S,F,S,1,N,45,45,45,101000,W,7,O,2,8,126.56,1.43,7,75,A,0,2,0,2,0,4,0,0,0,N,0,204,111,75,No
34903,35,100,8,S,F,M,3,Y,100,75,65,122000,M,7,O,0,6,12.0,0.5,2,63,A,0,2,0,0,0,2,0,0,0,N,0,63,63,52,No
9152,59,100,1,S,F,M,5,Y,100,45,35,112000,M,6,O,2,4,106.68,0.59,7,55,A,0,2,0,2,0,4,0,0,0,N,0,219,55,42,No
12176,63,100,13,S,F,M,2,N,25,0,25,26000,R,2,A,6,2,155.84,0.53,11,24,A,1,3,0,0,1,2,0,1,0,N,0,150,46,27,No
8259,74,100,7,S,F,S,3,Y,45,65,35,43000,M,2,A,3,1,67.94,0.52,5,11,5,0,1,0,2,1,2,0,0,0,N,0,72,72,36,No
9607,63,100,14,S,F,M,3,N,45,45,35,88000,W,4,B,1,7,139.29,0.6,14,80,1,2,0,0,1,0,1,1,1,0,N,0,339,82,45,No
1041,76,40,3,M,F,S,1,Y,25,0,35,21000,U,2,E,0,4,142.97,1.81,3,41,A,0,3,0,0,0,3,0,0,0,N,0,41,41,4,No
12403,51,100,14,S,F,M,6,N,45,35,45,21000,U,2,E,1,0,50.94,0.73,4,3,A,0,1,0,3,0,4,0,0,0,N,0,129,129,103,No
1166,32,50,1,S,F,S,3,U,25,15,15,5000,U,5,E,1,5,73.93,0.48,10,33,0,1,1,0,1,0,2,0,1,0,Y,6,33,33,19,No
40981,69,0,1,S,U,S,1,N,0,0,0,20000,M,6,O,1,7,40.97,0.62,2,78,1,0,0,0,2,0,2,0,0,0,N,0,79,79,42,No
19958,70,100,10,S,F,M,5,Y,45,100,100,13000,M,4,O,0,4,0.0,0.56,0,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,36,No
35049,49,100,1,S,F,M,3,Y,45,55,100,216000,W,6,O,0,10,22.0,1.83,1,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,50,No
29665,70,100,1,M,F,S,1,N,0,0,0,112500,M,6,O,0,7,76.97,1.28,4,83,A,0,1,0,0,0,2,0,0,0,N,0,125,83,58,No
29278,43,100,14,S,F,M,5,Y,65,100,100,112000,M,9,E,0,4,36.0,0.99,1,28,A,0,1,0,0,0,1,0,0,0,N,0,135,28,13,No
22240,38,100,5,S,M,M,6,Y,100,100,0,162000,W,5,A,4,2,197.0,1.02,10,23,L,0,1,0,2,2,1,0,1,0,N,0,84,84,47,No
13969,58,100,11,S,F,M,4,Y,45,100,100,180000,U,5,O,2,7,26.0,0.55,2,113,M,0,1,0,0,0,1,0,0,0,N,0,114,113,66,No
18051,44,100,1,M,M,M,4,N,0,0,0,62500,M,2,O,0,6,0.0,0.92,0,88,A,0,1,0,0,0,1,0,0,0,N,0,98,88,73,No
14748,52,100,5,S,M,M,6,Y,100,100,100,131000,M,5,B,1,8,28.99,0.23,6,152,0,2,0,1,0,0,1,1,1,0,N,0,125,116,91,No
15327,64,100,1,M,F,S,1,U,0,0,0,62500,W,1,E,0,5,180.7,0.81,16,35,A,0,5,0,0,0,5,0,0,0,Y,1,192,35,31,No
22525,40,100,1,S,F,M,4,Y,100,100,45,92000,W,2,A,0,2,142.0,0.78,8,1,A,0,2,0,1,1,2,0,0,0,Y,1,154,50,7,No
21200,44,100,6,M,F,S,1,U,35,45,45,28000,W,2,E,0,5,67.2,0.73,24,34,A,0,4,0,0,0,4,0,0,0,Y,27,240,34,19,No
342,53,20,1,M,F,S,2,U,0,0,15,34000,W,9,E,1,8,49.97,0.45,3,61,A,1,1,0,1,0,2,1,0,0,N,0,145,119,83,No
19967,50,100,14,S,F,M,2,Y,45,65,100,10000,W,2,E,0,2,28.49,1.28,3,17,S,0,3,0,1,0,3,0,1,0,N,0,49,49,36,No
28827,42,100,8,M,F,M,4,Y,55,100,100,128000,U,2,O,0,9,132.0,1.6,2,99,A,0,2,0,0,0,3,0,0,0,N,0,152,152,93,Yes
8501,74,100,11,S,F,S,3,N,45,45,45,22000,R,2,A,2,2,50.0,0.54,6,4,A,0,2,0,0,1,1,0,0,0,Y,3,46,41,21,No
5676,59,100,1,S,F,M,4,Y,25,15,45,71000,M,4,E,1,3,53.96,0.48,4,53,1,3,0,0,2,0,1,2,1,1,N,0,169,54,17,No
10438,50,100,14,S,F,M,4,N,45,65,45,213000,W,6,C,2,8,70.97,0.22,4,83,4,1,0,0,2,0,2,1,0,0,N,0,240,86,47,No
28696,40,100,12,S,F,M,3,N,15,35,45,172000,B,7,B,0,1,44.0,0.92,2,71,0,1,2,0,0,0,2,0,1,0,N,0,71,71,59,No
38523,55,100,14,S,F,M,4,Y,0,0,0,73000,B,3,E,0,0,0.0,0.0,1,22,A,0,1,0,0,0,1,0,0,0,N,0,22,22,9,No
22260,42,100,11,S,F,M,5,Y,65,100,100,448000,U,7,O,1,6,109.0,1.37,3,65,A,0,4,0,1,0,5,0,0,0,N,0,65,65,49,Yes
12274,58,100,14,S,F,M,5,Y,100,65,45,134000,W,4,A,1,0,130.8,0.79,8,6,A,0,5,0,0,1,2,2,0,0,N,0,189,113,85,No
32201,41,100,4,S,F,M,4,Y,100,100,100,19000,B,2,O,0,10,0.0,0.92,0,99,A,0,1,0,0,0,1,0,0,0,N,0,99,99,86,No
39929,51,0,4,S,F,M,4,Y,100,100,65,52000,M,4,E,0,3,17.0,0.23,1,40,A,0,1,0,1,0,3,0,0,0,N,0,118,40,27,No
33766,34,100,14,S,F,M,5,Y,75,100,100,38000,M,4,E,0,5,146.0,1.74,2,43,A,0,2,0,0,0,2,0,0,0,N,0,43,43,6,Yes
3934,66,100,14,M,F,M,3,N,45,55,45,15000,M,3,E,0,5,103.0,0.83,6,60,A,0,1,0,0,0,1,0,0,0,N,0,230,60,5,No
31456,52,100,10,S,F,M,5,Y,0,65,100,138000,W,6,O,0,9,22.0,0.92,1,105,A,0,1,0,0,0,1,0,0,0,N,0,105,105,80,No
3415,59,100,1,S,M,M,4,Y,100,0,25,115000,W,4,O,2,9,66.0,1.58,7,114,A,0,1,0,0,0,1,0,0,0,N,0,360,114,100,No
41169,29,0,2,M,F,M,1,N,0,0,0,87500,U,7,B,0,7,5.0,0.1,1,72,0,1,0,0,1,0,1,0,1,0,N,0,75,75,62,No
17804,58,100,14,S,F,M,3,Y,45,35,100,82000,W,3,O,0,8,24.0,1.0,1,96,A,0,1,0,0,0,2,0,0,0,N,0,96,96,72,No
21065,44,100,14,S,F,M,3,U,0,0,0,87500,U,5,C,0,6,66.0,0.92,4,74,A,1,1,0,0,0,1,1,0,0,Y,2,112,74,38,No
38331,33,100,9,S,M,S,3,Y,100,100,75,126000,U,7,E,0,0,0.0,0.16,0,26,F,0,1,0,0,0,1,0,1,0,N,0,26,26,13,No
19986,70,100,8,S,M,M,3,N,35,0,25,14000,W,4,E,0,4,22.0,0.92,1,46,3,0,0,0,1,0,1,0,0,0,N,0,48,48,22,No
6905,49,100,14,S,F,M,6,Y,0,75,100,104000,B,6,O,1,10,29.0,0.67,2,80,3,0,2,0,1,0,3,0,0,0,N,0,119,119,95,No
41423,50,0,8,S,F,S,1,Y,35,15,75,23000,U,3,E,0,3,83.0,2.13,3,36,A,0,1,0,0,0,1,0,0,0,N,0,62,36,22,No
22015,45,100,1,S,F,S,2,Y,0,100,100,20000,U,3,O,2,10,77.0,0.51,3,88,2,0,1,0,2,0,4,0,0,0,N,0,185,96,59,No
21039,40,100,14,S,F,S,3,N,45,55,45,86000,M,7,A,3,0,115.97,0.68,20,11,3,0,2,0,1,1,2,0,0,0,Y,3,493,124,73,No
12347,66,100,11,S,F,S,3,N,0,0,0,62500,R,3,O,3,7,79.92,2.18,4,100,A,0,1,0,2,0,3,0,0,0,N,0,143,143,119,No
32819,37,100,4,S,F,S,1,U,35,45,45,29000,M,4,E,0,5,66.0,1.9,1,46,A,0,2,0,0,0,2,0,0,0,N,0,46,46,10,No
38357,60,100,14,S,F,S,2,N,0,25,35,78000,M,3,E,0,4,2.0,0.17,1,25,A,0,1,0,0,0,1,0,0,0,N,0,25,25,12,No
33333,50,100,1,M,M,S,5,Y,0,100,100,30000,M,3,O,0,9,0.0,0.76,0,66,A,0,1,0,0,0,1,0,0,0,N,0,78,66,49,No
12073,55,100,14,S,F,S,1,N,35,0,25,24000,W,2,A,0,1,205.0,1.61,6,1,A,1,3,0,0,2,1,1,0,0,N,0,150,144,67,No
12963,67,100,14,S,F,M,3,N,15,0,35,275000,W,9,E,1,4,48.97,0.7,3,33,A,2,2,1,0,0,3,2,0,0,N,0,228,82,69,No
29659,35,100,10,S,M,M,3,Y,100,100,0,163000,M,4,O,0,4,32.97,1.37,2,60,A,0,2,0,0,0,2,0,0,0,N,0,127,127,114,Yes
39609,51,0,6,S,F,M,3,Y,25,100,100,11000,M,2,O,0,7,39.0,0.81,2,71,A,0,1,0,0,0,3,0,0,0,N,0,82,82,58,No
7675,59,100,3,S,F,M,2,U,15,35,35,88000,U,3,O,1,10,144.92,1.33,6,94,A,0,2,0,0,0,2,0,0,0,N,0,298,94,63,No
15331,61,100,5,S,M,M,6,Y,0,100,100,80000,M,1,E,1,5,5.99,0.25,1,45,A,0,1,0,0,0,1,0,0,0,N,0,45,45,32,No
30704,64,100,12,S,M,S,1,N,0,0,0,62500,W,3,O,0,8,19.0,0.79,1,117,A,0,1,0,0,0,1,0,0,0,N,0,117,117,92,No
29252,40,100,5,S,M,M,4,Y,100,100,65,206000,B,7,B,0,4,206.0,0.36,4,84,F,0,2,0,2,0,4,0,1,0,N,0,136,114,40,No
18205,52,100,10,S,F,S,2,Y,100,35,45,103000,W,6,O,0,8,38.97,0.65,2,82,1,0,0,0,2,0,2,0,0,0,N,0,83,83,58,No
19335,52,100,8,S,F,M,3,Y,0,0,100,60000,W,4,O,0,7,22.0,1.83,1,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,50,No
7898,62,100,14,S,F,M,3,Y,65,100,65,34000,M,2,O,0,6,27.97,0.78,1,86,A,0,2,0,0,0,2,0,0,0,N,0,86,86,73,No
35775,44,100,11,S,M,M,1,N,45,65,45,70000,M,3,O,0,5,0.0,0.0,1,56,A,0,1,0,0,0,1,0,0,0,N,0,56,56,44,No
10311,48,100,6,S,F,M,2,N,35,35,45,423000,W,9,E,5,0,121.97,0.69,10,9,A,0,2,0,1,0,3,0,0,0,Y,1,162,31,6,No
1321,22,50,1,S,M,M,6,Y,100,100,45,86000,M,2,E,0,5,126.0,1.85,2,43,A,0,2,0,0,0,2,0,0,0,N,0,43,43,8,No
7573,52,100,1,S,F,S,1,Y,0,0,0,30000,H,3,O,2,8,36.97,0.51,2,83,2,0,0,0,2,0,2,0,0,0,N,0,96,96,60,No
31082,51,100,13,S,F,M,6,Y,15,100,100,5000,W,9,O,0,7,30.0,1.07,2,109,1,0,0,0,2,0,2,0,0,0,N,0,110,110,85,No
26648,44,100,5,S,F,S,2,Y,25,35,35,202000,W,7,A,0,2,25.0,0.45,3,2,1,0,2,0,1,2,1,0,0,0,N,0,24,24,11,No
13416,51,100,14,S,F,S,5,Y,65,100,100,21000,W,3,B,1,10,46.0,0.18,3,94,0,3,0,0,1,0,1,1,2,0,N,0,274,96,59,No
3497,77,100,1,M,F,M,3,Y,25,0,15,80000,M,2,A,3,2,127.55,0.54,10,6,A,0,1,0,1,1,1,0,0,0,Y,3,385,94,58,No
15783,52,100,14,S,F,M,4,Y,75,85,100,138000,W,5,O,0,8,0.0,0.92,0,75,A,0,1,0,0,0,1,0,0,0,N,0,166,75,61,No
28390,50,100,11,S,F,S,1,U,25,45,25,71000,U,9,B,0,9,102.0,1.05,9,63,A,1,2,0,0,0,2,0,1,0,Y,2,129,129,104,No
1492,47,60,10,M,M,S,2,Y,0,15,45,125000,W,3,E,0,3,0.04,0.0,7,35,A,0,7,0,0,0,7,0,0,0,N,0,35,35,18,No
32798,37,100,6,S,M,M,5,Y,100,55,45,82000,W,3,E,0,0,34.28,0.23,4,13,A,1,2,0,1,0,4,1,0,0,N,0,87,87,50,No
9266,65,100,12,S,M,M,2,N,15,0,35,68000,W,2,E,6,1,87.94,0.34,7,15,A,2,0,0,1,0,3,0,0,0,N,0,72,72,36,No
37498,64,100,10,S,F,M,3,Y,100,100,35,78000,U,4,E,0,5,20.0,1.0,1,37,A,0,1,0,0,0,1,0,0,0,N,0,37,37,16,No
27677,64,100,7,S,F,M,2,N,0,0,0,42500,B,4,O,4,6,394.16,1.0,28,107,A,0,2,2,3,0,7,0,0,0,Y,13,122,122,97,No
6011,71,100,14,S,F,M,5,Y,0,100,0,193000,M,5,E,8,1,125.94,0.52,10,24,A,2,2,0,0,0,4,0,0,0,Y,1,372,32,4,Yes
6149,76,100,10,S,F,M,2,Y,25,35,100,65000,U,7,C,3,7,69.01,0.61,9,107,1,1,0,0,1,0,1,1,0,0,Y,1,493,108,71,No
41426,43,0,5,S,M,M,5,Y,100,100,15,63000,M,3,E,0,7,147.91,1.3,3,61,A,0,3,0,0,0,3,0,0,0,N,0,62,62,14,No
34751,37,100,9,S,F,M,3,Y,35,75,100,120000,B,5,O,0,6,0.0,0.83,0,64,A,0,1,0,0,0,1,0,0,0,N,0,64,64,49,Yes
6167,48,100,1,S,F,M,1,U,25,25,45,71000,U,6,O,0,8,72.97,0.88,4,80,A,0,1,1,0,0,2,0,0,0,N,0,130,80,56,No
9517,50,100,14,S,F,M,6,Y,0,100,100,90000,W,3,O,3,8,143.86,0.56,11,86,2,0,3,1,1,0,5,0,0,0,Y,1,324,87,51,No
17126,36,100,9,S,F,M,4,Y,100,45,100,58000,M,4,O,0,12,0.0,0.79,0,147,1,0,0,0,1,0,1,0,0,0,N,0,147,126,109,No
39388,56,0,5,S,F,S,1,Y,35,0,35,70000,M,2,A,1,1,6.0,0.35,3,1,A,0,2,0,0,1,1,0,0,0,N,0,18,18,5,No
24248,39,100,9,S,F,S,6,Y,100,100,100,73000,M,2,O,0,8,22.0,0.92,1,106,5,0,0,0,1,0,1,0,0,0,N,0,111,111,84,No
14671,77,100,14,S,F,S,2,Y,0,0,100,14000,R,9,E,5,6,229.85,0.56,11,89,L,0,3,0,1,0,4,0,0,0,N,0,226,89,18,No
4743,78,100,14,S,F,M,3,Y,15,100,100,109000,R,3,E,6,0,365.63,0.68,21,20,A,0,1,1,2,0,4,0,0,0,N,0,267,20,7,Yes
34998,42,100,14,S,M,M,3,N,35,35,25,14000,W,4,O,0,7,0.49,0.04,1,63,A,0,1,0,0,0,1,0,0,0,N,0,63,63,49,No
14292,49,100,14,S,F,M,4,Y,45,100,100,108000,M,8,A,3,2,57.0,0.51,6,5,3,0,2,0,1,1,3,0,0,0,Y,2,32,32,22,No
