CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0.5,Child6.12,Child13.18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,PoundsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire,Renewal,StudentID
22271,45,100,14,S,F,M,5,Y,100,100,100,429000,W,9,E,2,3,180,1.74,4,36,A,0,3,0,0,0,4,0,0,0,N,0,46,46,9,Yes,2417549
16006,56,100,14,S,M,S,4,N,45,0,35,94000,B,2,C,0,9,35.97,0.79,2,113,A,0,2,0,0,0,1,0,0,1,N,0,113,113,89,No,2417549
3208,75,100,14,S,F,M,6,Y,45,45,100,68000,M,3,O,0,10,115.82,0.47,9,76,A,0,2,0,1,0,3,0,0,0,N,0,238,126,101,No,2417549
26509,38,100,3,S,F,S,1,U,0,45,45,47000,W,3,E,0,5,71.99,1.83,3,48,A,0,2,0,0,0,2,0,0,0,N,0,169,48,23,No,2417549
13076,62,100,5,S,F,M,2,N,15,0,35,71000,U,5,E,2,3,75.94,0.85,4,129,3,1,1,0,1,0,2,1,0,0,N,0,262,60,10,Yes,2417549
8768,64,100,13,S,F,M,3,U,45,55,45,167000,M,9,E,0,4,196.81,0.76,15,43,1,0,0,0,2,0,2,0,0,0,N,0,324,44,6,Yes,2417549
41460,29,0,7,S,F,M,3,Y,15,100,25,60000,H,5,O,0,5,0,0,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,47,No,2417549
18104,41,100,1,S,F,M,3,Y,0,65,100,125000,W,8,O,0,6,40,1.33,1,97,A,0,1,0,0,0,1,0,0,0,N,0,97,97,67,Yes,2417549
28899,38,100,5,S,M,M,5,Y,100,100,65,121000,M,8,O,0,9,72,1.83,2,89,A,0,1,0,0,0,1,0,0,0,N,0,148,89,74,Yes,2417549
13236,58,100,14,S,F,M,6,Y,0,0,100,112000,W,2,O,1,3,55.94,0,5,58,A,0,2,0,1,0,3,0,0,0,N,0,258,58,47,No,2417549
10094,62,100,14,S,F,M,5,Y,0,0,100,99000,R,4,E,3,5,71.4,0.6,7,64,A,0,0,0,2,0,2,0,0,0,Y,1,114,114,78,No,2417549
16742,42,100,10,S,F,S,2,Y,15,35,35,42000,M,3,E,0,2,0.01,0.24,2,21,A,0,3,0,0,0,3,0,0,0,N,0,21,21,8,No,2417549
31466,57,100,14,S,F,M,6,Y,0,0,100,173000,W,5,O,0,9,12,1,1,105,A,0,1,0,0,0,1,0,0,0,N,0,105,105,92,No,2417549
19314,62,100,14,S,F,M,4,Y,15,100,35,48000,W,3,A,0,2,30,0.87,3,19,A,0,3,0,0,1,2,0,0,0,N,0,63,19,6,No,2417549
31228,48,100,1,S,F,S,5,U,25,35,15,60000,U,2,O,0,6,33,0.92,1,109,A,0,1,0,0,0,1,0,0,0,N,0,109,109,73,No,2417549
23810,21,100,13,S,F,M,3,N,25,0,45,54000,H,3,E,3,9,107.97,0.65,5,65,1,0,1,0,2,0,3,0,0,0,Y,1,123,89,39,No,2417549
23072,38,100,14,S,F,M,3,Y,100,100,65,122000,B,5,A,0,1,84.97,0.67,5,1,A,0,3,0,0,1,2,0,0,0,N,0,131,131,107,No,2417549
18659,37,100,7,S,F,S,2,Y,100,65,65,203000,W,6,A,0,5,19.97,0.46,1,53,F,0,1,0,0,1,1,0,0,0,N,0,166,53,37,No,2417549
9071,69,100,14,S,M,M,2,N,25,0,35,54000,W,2,C,1,8,18.97,0.53,1,70,1,0,1,0,1,0,1,0,0,1,N,0,72,72,36,No,2417549
34963,32,100,6,S,F,M,2,U,45,25,15,99000,M,3,E,0,3,0,0.89,0,38,A,0,1,0,0,0,1,0,0,0,N,0,63,38,25,No,2417549
22458,42,100,6,S,F,M,3,Y,100,100,100,65000,W,3,O,0,7,157.05,1.18,8,113,L,0,3,0,1,0,4,0,0,0,N,0,157,114,85,No,2417549
29315,42,100,14,S,F,M,4,Y,100,100,100,142000,U,4,B,0,9,41.4,0.86,4,88,A,0,5,0,0,0,4,0,1,0,N,0,134,134,110,No,2417549
7145,74,100,14,S,F,M,3,N,25,0,35,5000,M,1,O,1,8,43.97,0.64,3,68,A,0,0,1,1,0,2,0,0,0,N,0,111,79,42,No,2417549
38367,50,100,14,S,F,M,3,Y,65,100,65,86000,W,4,E,0,4,20,0.77,2,25,A,0,2,0,0,0,2,0,0,0,N,0,25,25,14,No,2417549
17354,54,100,14,S,M,M,4,Y,0,0,0,226000,W,7,O,0,10,41,1.71,2,109,A,0,1,0,0,0,1,0,0,0,N,0,119,109,94,No,2417549
17881,46,100,4,S,M,M,4,Y,25,100,100,254000,M,9,O,0,5,94.94,1.29,6,58,A,0,4,0,0,0,5,0,0,0,N,0,239,58,45,Yes,2417549
13592,56,100,14,S,F,M,3,N,45,45,45,107000,W,6,E,4,0,213.38,0.4,23,21,A,2,4,1,1,0,6,2,0,0,Y,4,360,21,8,Yes,2417549
36858,72,100,14,S,F,M,5,N,35,0,35,33000,M,1,E,0,3,41,0.87,2,33,A,0,2,0,0,0,2,0,0,0,N,0,44,44,18,No,2417549
10735,56,100,14,S,F,M,6,Y,45,45,100,105000,U,3,A,0,1,254,1.34,15,4,A,0,2,0,0,1,1,0,0,0,N,0,224,86,63,No,2417549
30319,72,100,14,S,F,M,3,N,15,0,45,96000,W,2,O,0,6,124,1.16,3,95,A,0,3,0,0,0,3,0,0,0,N,0,95,95,70,No,2417549
4675,60,100,5,M,F,M,4,Y,35,0,100,86000,U,3,E,1,1,19,0.17,2,19,A,0,1,0,0,0,1,0,0,0,N,0,204,19,6,No,2417549
28408,40,100,10,S,F,M,4,Y,75,100,100,103000,H,3,E,0,10,136.93,1.68,5,69,A,0,3,0,0,0,2,0,1,0,N,0,207,69,33,No,2417549
23974,47,100,6,S,F,M,3,Y,65,100,65,193000,W,6,O,2,10,54,0.56,3,89,2,0,1,0,1,0,3,0,0,0,N,0,90,90,54,No,2417549
3280,74,100,14,S,F,S,3,Y,35,0,45,28000,R,2,A,4,2,245.91,0.63,16,3,A,2,3,0,0,1,3,0,1,0,N,0,273,34,6,Yes,2417549
10609,63,100,14,S,F,M,4,Y,45,45,100,97000,M,3,A,1,2,19,0.51,1,9,A,0,1,0,1,1,1,0,0,0,N,0,47,47,8,No,2417549
7833,72,100,2,M,F,M,1,N,0,0,0,42500,W,1,O,2,3,65.95,1.11,5,59,A,0,3,0,0,0,3,0,0,0,N,0,89,88,40,No,2417549
7278,64,100,8,S,F,S,1,N,0,0,15,48000,W,3,E,1,5,39,0.41,2,49,A,0,1,0,0,0,1,0,0,0,N,0,106,49,18,No,2417549
32301,58,100,14,S,F,M,5,Y,0,0,0,315000,W,9,A,0,0,195,1.6,8,0,A,0,2,0,0,1,1,0,0,0,N,0,94,94,73,No,2417549
36725,45,100,14,S,M,M,6,N,35,15,35,59000,B,2,E,0,5,5,0.42,1,46,A,0,1,0,0,0,1,0,0,0,N,0,46,46,33,No,2417549
13477,64,100,12,S,F,M,5,Y,0,100,75,62500,W,4,O,2,6,115.97,0.7,8,87,A,0,1,0,0,0,1,0,0,0,Y,2,336,87,52,No,2417549
18692,48,100,14,S,F,S,1,U,0,25,45,44000,U,3,E,0,3,5,0.67,1,25,A,0,2,0,0,0,2,0,0,0,N,0,76,25,12,No,2417549
32216,49,100,1,S,F,S,3,Y,0,0,0,42500,M,5,O,0,8,33,0.92,2,86,A,0,1,0,0,0,1,0,0,0,Y,1,98,86,62,No,2417549
40288,47,0,7,S,F,M,3,Y,100,0,0,112500,M,3,B,0,9,88,0.72,4,74,A,1,2,0,1,0,3,0,1,0,N,0,101,88,52,No,2417549
15516,23,100,14,S,F,M,5,Y,0,0,100,7000,U,2,O,0,6,56.96,0.65,4,63,A,0,3,0,0,0,3,0,0,0,N,0,165,77,61,No,2417549
35195,54,100,9,S,F,M,4,Y,45,100,45,39000,M,3,E,0,5,194,1.85,8,25,A,1,2,0,0,0,2,0,1,0,N,0,61,25,11,No,2417549
6474,48,100,8,S,F,M,2,Y,0,0,0,45000,B,3,A,3,1,184.93,0.92,13,10,A,2,2,0,1,1,3,1,0,0,Y,2,51,51,15,No,2417549
9673,55,100,13,M,M,M,5,Y,55,65,100,101000,M,4,A,2,8,88.94,0.68,14,81,A,2,2,0,0,1,1,1,1,0,N,0,336,81,56,No,2417549
36960,28,100,2,S,M,M,3,Y,100,25,25,54000,B,4,E,0,5,84,0.94,4,31,F,0,2,0,0,0,2,0,1,0,N,0,43,31,6,No,2417549
25402,36,100,7,S,M,M,6,Y,100,100,100,390000,W,9,E,3,4,70,0.73,4,39,1,0,1,0,1,0,2,0,0,0,N,0,93,92,44,No,2417549
4902,61,100,4,S,M,M,6,Y,100,100,0,141000,R,9,E,1,7,18.97,0.53,1,68,3,0,0,0,1,0,1,0,0,0,N,0,72,72,35,No,2417549
20532,69,100,13,S,F,M,6,Y,45,45,100,76000,M,4,E,0,3,35,0.97,2,32,A,0,2,0,0,0,2,0,0,0,N,0,34,34,9,No,2417549
26177,38,100,5,S,F,M,3,Y,100,45,45,30000,M,2,E,1,0,18.97,0.27,2,6,A,0,1,0,1,0,3,0,0,0,N,0,70,70,30,No,2417549
24804,37,100,6,S,F,M,4,Y,100,100,75,182000,H,4,O,1,6,20.49,0.49,1,74,1,0,0,0,1,0,2,0,0,0,N,0,75,75,39,No,2417549
29890,48,100,14,S,F,M,6,Y,100,100,100,191000,M,8,O,0,4,75.49,0.83,6,52,A,0,4,0,0,0,4,0,0,0,N,0,234,52,37,No,2417549
12530,50,100,14,S,F,M,5,Y,0,75,100,110000,B,5,E,1,5,173.7,1.22,12,26,A,0,8,0,1,0,9,0,0,0,Y,1,165,124,109,No,2417549
40568,42,0,1,S,F,M,4,Y,45,15,35,12000,M,4,E,0,4,20,0.56,2,39,4,0,0,0,1,0,1,0,0,0,Y,1,184,44,4,No,2417549
1875,48,70,1,S,F,M,1,U,0,0,0,225000,W,8,E,4,2,59.97,0.53,6,4,A,0,2,0,1,0,3,0,0,0,N,0,117,116,69,No,2417549
5167,53,100,6,S,F,M,4,N,0,0,0,82000,M,6,E,1,3,292.56,1.27,24,35,A,1,3,0,1,0,4,0,1,0,Y,2,35,35,24,No,2417549
35491,67,100,1,S,M,M,1,U,35,35,35,30000,U,3,E,0,4,56,1.17,1,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,10,No,2417549
23714,44,100,13,S,F,M,3,Y,65,100,100,389000,W,9,O,0,15,45,1.33,3,132,A,0,1,0,0,0,1,0,0,0,N,0,156,132,118,Yes,2417549
20096,58,100,14,S,F,M,4,Y,100,45,45,27000,M,3,E,0,3,43,0.91,2,33,A,0,2,0,0,0,2,0,0,0,N,0,45,45,20,No,2417549
8136,74,100,8,S,F,M,3,Y,0,0,0,77000,R,3,E,3,1,53.97,0.44,4,15,A,1,1,0,0,0,1,0,0,0,N,0,57,57,19,No,2417549
22027,44,100,14,S,F,M,3,Y,65,100,75,115000,W,4,E,1,5,57.97,0.95,3,34,A,0,2,0,1,0,4,0,0,0,N,0,184,138,113,No,2417549
1485,52,60,6,M,F,S,3,U,15,25,15,78000,U,3,A,0,4,201.41,1.21,10,55,A,0,5,0,0,2,3,0,0,0,N,0,66,57,43,Yes,2417549
2778,58,100,14,S,F,M,6,Y,0,0,100,158000,W,4,E,3,5,71.67,0.5,5,47,1,0,0,0,2,0,2,0,0,0,N,0,264,48,11,Yes,2417549
24180,36,100,4,S,F,M,6,Y,100,100,100,103000,M,9,E,1,8,97.97,0.74,6,69,L,0,2,0,1,0,4,0,0,0,Y,2,114,68,17,No,2417549
40870,50,0,12,M,F,S,6,Y,0,0,100,5000,W,1,O,0,8,58,1.21,1,105,A,0,1,0,0,0,1,0,0,0,N,0,105,105,56,No,2417549
6101,73,100,14,S,F,M,4,N,45,55,45,61000,M,2,O,1,13,115.01,0.79,7,124,A,0,1,0,0,0,1,0,0,0,N,0,257,124,100,No,2417549
34959,54,100,2,M,F,S,1,U,0,0,0,42500,U,1,O,0,8,22,0.92,1,63,A,0,1,0,0,0,1,0,0,0,N,0,63,63,39,No,2417549
15074,66,100,14,S,F,M,3,N,45,45,45,46000,M,2,E,3,9,52.91,0.5,3,62,2,0,0,0,2,0,2,0,0,0,N,0,63,63,27,No,2417549
35171,29,100,4,M,F,S,4,Y,75,0,0,30000,U,5,O,0,6,22,1.83,1,61,A,0,1,0,0,0,1,0,0,0,N,0,61,61,49,No,2417549
30908,61,100,8,S,F,M,3,N,0,0,35,168000,M,8,O,0,9,0,0.92,0,64,A,0,1,0,0,0,1,0,0,0,N,0,112,64,49,No,2417549
27211,60,100,14,S,F,M,6,Y,100,100,100,115000,M,3,B,0,4,12,0.4,1,118,F,0,1,0,1,0,2,0,1,0,N,0,134,121,108,No,2417549
30267,60,100,8,S,F,M,4,Y,25,0,100,147000,H,2,O,0,10,35.97,0.75,2,117,A,0,2,0,0,0,2,0,0,0,N,0,117,117,93,No,2417549
18664,44,100,14,S,F,M,6,Y,100,100,100,115000,M,5,B,0,4,12,0.5,1,49,A,0,1,0,0,0,1,0,1,0,N,0,49,49,36,No,2417549
40305,40,0,4,S,U,S,1,Y,100,0,0,112500,U,2,O,0,10,18,0.75,1,96,A,0,1,0,0,0,1,0,0,0,N,0,96,96,72,Yes,2417549
9172,63,100,14,S,F,M,2,Y,0,100,100,89000,W,4,E,6,3,168.48,0.85,13,42,A,0,2,0,1,0,3,0,0,0,Y,6,126,42,25,No,2417549
11864,76,100,6,S,F,M,3,U,0,0,0,187500,W,6,A,4,1,137,0.78,9,3,A,0,2,1,3,2,4,0,0,0,Y,2,114,114,78,No,2417549
37072,34,100,1,M,M,S,5,N,25,35,45,16000,U,2,E,0,5,28,0.58,2,34,0,0,1,0,0,0,1,0,0,0,N,0,42,29,17,No,2417549
5784,66,100,4,S,F,M,2,N,0,0,15,190000,M,8,C,1,7,43,0.56,1,98,2,0,1,0,1,0,1,1,0,0,N,0,138,99,63,No,2417549
16923,42,100,6,S,F,M,3,Y,65,100,100,136000,U,4,O,0,8,128.9,1.33,4,70,A,0,1,1,0,0,3,0,0,0,N,0,175,70,43,Yes,2417549
41774,24,0,1,S,M,S,4,Y,35,25,100,25000,U,2,E,0,4,166,1.89,3,44,A,0,2,0,0,0,2,0,0,0,N,0,44,44,6,No,2417549
13305,54,100,5,M,F,M,5,Y,0,100,0,106000,M,3,O,0,7,138.97,1.58,7,115,A,0,2,0,0,0,2,0,0,0,N,0,312,115,91,Yes,2417549
9492,76,100,14,S,F,M,2,N,15,0,35,67000,R,4,O,2,5,63.94,0.61,4,52,A,0,5,0,0,0,5,0,0,0,N,0,95,95,48,No,2417549
34138,27,100,13,S,F,S,3,Y,100,100,0,62500,W,7,E,0,5,12,0.2,2,43,F,1,2,0,0,0,2,0,2,0,N,0,43,43,30,No,2417549
16137,72,100,14,S,M,S,1,U,0,0,0,12500,H,6,B,0,4,43.37,0.97,4,51,S,1,3,0,0,0,1,0,3,0,N,0,70,66,54,No,2417549
10826,54,100,7,S,F,M,5,Y,0,85,75,467000,U,9,C,7,6,414.78,2.24,28,107,M,1,2,1,3,0,6,1,0,0,N,0,348,114,89,Yes,2417549
23343,42,100,14,S,F,M,4,Y,100,100,85,154000,W,4,E,4,0,72.95,0.16,7,6,A,3,3,0,0,0,2,1,5,0,N,0,252,110,63,No,2417549
15871,61,100,14,S,M,M,4,Y,100,65,100,152000,B,7,E,0,0,17,0.43,1,26,0,1,1,0,0,0,1,0,0,0,N,0,47,38,22,No,2417549
7335,59,100,14,S,F,M,3,N,25,15,35,99000,W,3,B,1,9,40,0.93,2,77,A,0,3,0,1,0,3,0,1,0,N,0,82,82,45,No,2417549
6107,70,100,14,S,F,M,5,Y,45,55,45,79000,R,3,A,4,0,182.97,0.76,17,1,2,1,1,0,2,1,3,0,0,0,N,0,288,42,3,Yes,2417549
37443,58,100,14,S,F,M,6,N,0,0,0,388000,H,9,E,0,3,13.2,0.41,3,35,A,0,3,0,0,0,3,0,0,0,N,0,38,38,24,No,2417549
26360,27,100,4,S,F,M,5,Y,100,65,65,60000,H,4,E,0,1,22,0.35,3,17,A,0,2,0,0,0,2,0,1,0,N,0,60,46,9,No,2417549
31415,63,100,14,S,F,M,4,N,45,55,45,105000,M,3,E,0,3,54,1.05,3,35,A,0,2,0,0,0,2,0,0,0,N,0,106,35,18,No,2417549
38936,64,0,14,S,F,S,6,Y,45,100,100,25000,U,2,E,0,4,120,0.88,5,41,1,0,0,0,1,0,1,0,0,0,N,0,179,43,18,No,2417549
32612,36,100,8,S,F,M,3,Y,100,100,100,118000,B,3,O,0,8,38.95,0,2,139,F,0,1,0,0,0,2,0,0,0,N,0,160,139,112,No,2417549
985,35,40,14,M,M,M,4,Y,0,0,100,42000,R,4,E,0,8,66,1.83,1,68,A,0,1,0,0,0,1,0,0,0,N,0,68,68,33,No,2417549
25301,45,100,4,S,F,M,5,Y,100,100,65,164000,W,9,E,0,9,59.97,0.61,5,62,A,0,1,0,1,0,2,0,1,0,Y,1,95,89,58,No,2417549
12503,58,100,14,S,F,M,6,Y,0,100,100,136000,W,3,E,0,5,51.34,1.22,4,35,A,0,2,0,1,0,3,0,0,0,Y,1,35,35,24,No,2417549
14984,66,100,7,S,F,M,3,Y,0,100,100,157000,M,9,E,1,4,51.96,0.78,4,55,1,0,3,0,1,0,4,0,0,0,N,0,56,56,20,No,2417549
33767,42,100,12,S,F,M,2,U,0,0,0,112500,U,5,E,0,4,145.94,1.31,4,59,A,0,3,0,0,0,3,0,0,0,N,0,59,59,10,No,2417549
26131,34,100,5,S,F,M,2,Y,100,45,15,62000,U,3,A,1,4,32,0.29,7,45,A,0,3,0,0,1,2,0,1,0,N,0,63,63,50,No,2417549
32958,33,100,1,S,F,M,5,Y,100,25,35,105000,U,7,E,0,1,22,0.47,3,13,A,0,3,0,0,0,4,0,0,0,N,0,30,30,19,No,2417549
12262,55,100,14,S,F,M,4,Y,0,0,0,110000,B,4,E,0,3,114,0.85,10,29,4,0,1,0,1,0,2,0,0,0,Y,1,204,33,5,No,2417549
34591,59,100,11,S,M,S,1,Y,0,100,0,12500,M,9,O,0,4,46,1.92,2,55,A,0,1,0,0,0,1,0,0,0,N,0,65,55,41,No,2417549
15606,60,100,14,S,F,M,6,Y,85,75,0,63000,B,2,O,0,3,11.5,0.02,3,50,A,0,2,0,0,0,2,0,0,0,N,0,277,50,38,Yes,2417549
39393,74,0,5,S,F,M,2,N,15,0,35,53000,M,4,E,0,2,19,1.32,1,21,A,0,1,0,0,0,1,0,0,0,N,0,122,21,9,No,2417549
17789,45,100,1,S,F,M,3,Y,15,100,45,198000,W,8,B,0,4,0,0.37,0,54,A,0,1,0,0,0,1,0,1,0,N,0,54,54,37,No,2417549
11126,74,100,14,S,F,M,2,N,15,35,35,18000,R,3,O,6,7,91.42,0.58,6,74,1,0,0,0,2,0,2,0,0,0,N,0,209,75,39,No,2417549
17053,50,100,14,S,F,M,4,Y,65,100,100,160000,H,6,E,0,0,0,0.66,0,25,A,1,2,0,0,0,3,1,0,0,N,0,128,25,6,No,2417549
12768,52,100,10,S,F,M,1,Y,0,100,100,62500,M,4,O,3,10,58,0.85,3,100,2,0,1,0,1,0,2,0,0,0,N,0,126,124,77,No,2417549
13838,53,100,4,S,F,M,4,N,0,0,0,104000,M,5,O,0,10,30,0.97,3,64,1,0,1,0,1,0,2,0,0,0,Y,3,99,88,73,No,2417549
17953,58,100,9,S,F,M,2,Y,0,0,0,112500,W,4,O,0,6,37.96,0.92,3,101,A,0,3,0,0,0,3,0,0,0,N,0,101,101,77,No,2417549
6611,67,100,5,S,F,M,2,N,35,0,35,65000,R,4,O,0,8,284.81,1.54,18,118,A,0,2,0,4,0,6,0,0,0,N,0,120,120,96,No,2417549
21546,42,100,1,S,F,M,3,Y,0,15,100,94000,B,6,B,0,5,99.92,0.36,5,51,0,2,2,0,0,0,2,1,1,0,N,0,190,137,109,No,2417549
21175,46,100,11,S,F,M,5,Y,100,75,100,261000,W,5,E,5,3,108.95,0.64,17,25,A,0,3,1,0,0,4,0,0,0,Y,1,137,137,113,No,2417549
30835,48,100,6,S,F,S,3,Y,0,0,0,62500,W,2,O,2,8,36.97,0.62,2,113,1,0,0,0,2,0,2,0,0,0,N,0,114,114,77,No,2417549
31095,52,100,10,S,F,M,2,N,25,0,45,73000,U,8,E,0,3,25,0.71,2,33,A,0,2,0,0,0,2,0,0,0,N,0,110,110,86,No,2417549
34942,37,100,8,S,F,M,5,Y,100,100,100,102000,M,4,O,0,3,0,0.42,0,49,A,0,1,0,0,0,2,0,0,0,N,0,49,49,37,No,2417549
6302,73,100,14,S,F,M,3,N,0,0,25,57000,R,3,E,2,2,134.83,0.46,9,24,A,0,4,1,0,0,5,0,0,0,N,0,241,24,11,Yes,2417549
42006,38,0,3,S,F,S,3,Y,35,25,100,16000,W,2,E,0,3,0,0,1,28,A,0,1,0,0,0,1,0,0,0,N,0,28,28,14,No,2417549
30765,46,100,14,S,M,M,4,Y,65,100,100,37000,B,4,O,0,7,19,1.58,1,116,A,0,1,0,0,0,2,0,0,0,N,0,116,116,103,Yes,2417549
3832,72,100,14,S,F,M,6,Y,100,100,35,38000,W,2,O,1,7,124.84,1.12,7,109,A,0,3,0,0,0,3,0,0,0,N,0,109,109,73,No,2417549
14162,62,100,10,S,F,M,1,N,45,55,35,31000,R,3,E,3,9,61.94,1.19,3,70,L,0,1,0,1,0,2,0,0,0,N,0,108,108,71,No,2417549
32571,34,100,14,S,F,M,6,Y,100,100,65,40000,W,3,O,0,7,44,0.92,1,91,A,0,1,0,0,0,1,0,0,0,N,0,91,91,43,No,2417549
8228,56,100,1,S,F,S,6,Y,65,100,100,114000,B,4,E,0,5,44,0.92,2,59,A,0,1,0,0,0,1,0,0,0,N,0,66,59,19,No,2417549
71,76,20,1,M,M,S,3,Y,25,0,35,11000,B,3,O,0,8,53,1,2,88,A,0,2,0,0,0,2,0,0,0,N,0,134,134,86,No,2417549
8621,70,100,6,S,F,M,2,N,35,0,35,12000,R,4,E,1,2,17.46,1.07,3,18,S,0,3,0,0,0,2,0,1,0,N,0,35,35,24,No,2417549
28183,22,100,12,S,F,M,4,Y,25,25,100,5000,H,1,E,0,5,0,0.34,1,32,A,0,1,0,0,0,1,0,0,0,N,0,191,32,19,No,2417549
16906,39,100,7,S,M,M,6,Y,65,100,100,135000,W,3,A,0,1,50.97,2.22,2,7,A,0,2,0,0,1,1,0,0,0,N,0,128,128,115,Yes,2417549
15847,67,100,8,S,F,M,2,N,15,0,45,15000,M,3,C,0,7,22,0.92,1,90,A,1,1,0,0,0,1,1,0,0,N,0,90,90,66,No,2417549
26968,62,100,1,S,F,M,4,Y,0,0,100,137500,M,5,B,1,10,33.97,1,2,86,A,1,1,1,0,0,2,0,1,0,N,0,86,86,61,No,2417549
6179,65,100,14,S,F,M,4,N,25,0,45,55000,B,3,B,3,9,188.85,0.88,13,65,A,4,2,1,0,0,3,1,3,0,N,0,188,70,46,No,2417549
29587,67,100,14,M,F,S,1,N,0,0,0,112500,B,5,O,0,10,0,0.77,0,61,A,0,2,0,0,0,2,0,0,0,N,0,61,61,49,No,2417549
31491,48,100,4,S,F,M,6,Y,15,100,45,67000,U,3,O,0,7,15.97,1.33,1,104,A,0,1,0,0,0,1,0,0,0,N,0,104,104,91,No,2417549
1649,70,70,5,S,F,M,1,N,35,25,35,23000,W,2,O,0,15,53.91,1.16,4,132,A,0,3,0,0,0,3,0,0,0,N,0,132,132,119,No,2417549
24168,32,100,4,S,F,M,4,Y,100,100,0,121000,W,3,A,1,0,75.01,0.6,6,27,F,0,2,0,1,1,1,0,2,0,N,0,114,51,14,No,2417549
13018,54,100,14,S,F,M,5,Y,45,100,100,50000,W,3,A,2,1,126.93,0.54,9,3,A,0,1,0,1,1,1,0,0,0,N,0,190,90,53,No,2417549
4789,78,100,9,M,F,M,1,U,35,0,35,5000,R,2,E,1,8,84.97,0.66,7,72,A,1,1,0,2,0,3,1,0,0,Y,1,82,74,33,Yes,2417549
15084,50,100,1,S,F,M,3,U,0,0,0,39000,W,2,E,1,2,18.97,0.67,2,4,A,0,2,0,1,0,3,0,0,0,N,0,72,72,36,No,2417549
31886,41,100,11,S,F,M,3,Y,65,100,100,234000,W,5,E,0,4,13.97,0,2,34,A,0,1,0,1,0,2,0,0,0,N,0,34,34,20,No,2417549
6737,56,100,14,S,F,M,5,Y,0,45,100,86000,W,6,E,1,5,102.01,0.85,15,32,A,0,3,0,1,0,4,0,0,0,Y,3,281,98,70,No,2417549
26739,66,100,14,S,F,M,4,Y,100,45,35,68000,R,3,B,0,1,83,0.31,2,91,F,1,2,0,0,0,2,0,2,0,N,0,298,91,79,No,2417549
786,32,20,7,M,F,S,3,Y,25,15,15,11000,U,9,E,0,5,0,0,1,29,A,0,1,0,0,0,1,0,0,0,N,0,29,29,14,No,2417549
12191,54,100,14,S,F,M,2,N,35,35,35,124000,B,5,E,6,3,185.94,1.22,9,50,A,0,5,0,2,0,7,0,0,0,N,0,111,88,38,No,2417549
37287,54,100,1,S,F,M,6,Y,100,85,75,107000,B,2,E,0,3,2,0.17,1,40,A,0,1,0,0,0,1,0,0,0,N,0,40,40,27,No,2417549
20656,60,100,13,M,F,M,6,Y,0,0,0,22000,R,1,E,0,4,0,0,1,31,A,0,1,0,0,0,1,0,0,0,N,0,31,31,17,No,2417549
26922,55,100,14,S,F,M,4,Y,65,100,100,145000,W,4,E,0,5,250.08,1.66,10,40,A,0,4,0,1,0,4,1,0,0,N,0,78,40,27,Yes,2417549
36879,61,100,12,S,F,M,5,Y,45,65,100,163000,W,5,E,0,4,0,0,1,44,A,0,1,0,0,0,1,0,0,0,N,0,44,44,30,No,2417549
30996,44,100,4,S,F,M,5,Y,0,45,100,126000,W,4,A,0,0,17,0.89,1,14,A,0,2,0,0,1,1,0,0,0,N,0,111,103,85,No,2417549
27580,75,100,14,S,F,M,2,N,15,0,35,155000,R,8,O,0,14,94.85,0.79,8,122,A,0,2,0,0,0,2,0,0,0,N,0,229,122,98,No,2417549
32447,39,100,6,S,F,M,5,Y,65,100,100,105000,M,5,O,0,9,0,1.02,0,61,A,0,1,0,1,0,2,0,0,0,N,0,76,61,49,No,2417549
6224,56,100,8,S,F,M,6,Y,45,55,45,24000,M,4,O,3,6,66.97,0.47,4,78,A,0,2,1,1,0,4,0,0,0,N,0,105,98,62,No,2417549
22473,43,100,5,S,F,S,5,Y,100,0,100,165000,M,9,B,1,3,47,0.35,1,80,0,1,0,0,1,0,1,0,1,0,N,0,84,84,45,No,2417549
4287,54,100,4,S,F,M,5,Y,0,0,100,101000,W,4,A,1,2,69.95,0.69,5,4,A,2,1,0,1,1,1,1,1,0,Y,2,99,99,62,No,2417549
14152,74,100,14,S,F,M,5,N,0,0,45,47000,H,3,O,2,8,64,0.71,7,84,A,0,2,0,0,0,2,0,0,0,Y,3,147,99,63,No,2417549
622,28,20,1,M,M,S,1,U,0,0,0,42500,U,6,A,0,5,166,1.78,2,49,A,0,2,0,0,1,1,0,0,0,N,0,49,49,12,No,2417549
30629,50,100,5,S,F,M,2,N,0,0,0,30000,R,3,O,0,10,19,1.58,1,118,A,0,1,0,0,0,1,0,0,0,N,0,118,118,106,No,2417549
15720,56,100,6,S,F,S,5,Y,0,0,0,42500,U,2,O,0,7,94,0.92,1,100,A,0,3,0,0,0,3,0,0,0,N,0,100,100,85,No,2417549
